,gender,race,g1freelunch,birthdate,z,y
918,2.0,1.0,1.0,1979-12-05,0.0,526.0
2173,1.0,1.0,2.0,1980-05-14,0.0,508.6666666666667
1287,2.0,1.0,1.0,1980-01-18,1.0,532.6666666666666
2661,2.0,2.0,1.0,1980-02-18,0.0,498.0
3548,1.0,1.0,1.0,1980-01-16,1.0,564.6666666666666
1768,2.0,2.0,2.0,1980-07-07,1.0,585.3333333333334
4088,2.0,1.0,2.0,1980-01-28,1.0,562.0
1186,1.0,2.0,1.0,1980-01-18,1.0,543.0
4129,2.0,2.0,1.0,1980-07-09,0.0,469.0
2073,1.0,1.0,2.0,1980-04-16,1.0,549.0
379,2.0,2.0,2.0,1979-11-22,0.0,597.3333333333334
347,1.0,1.0,2.0,1979-03-17,1.0,599.0
2933,2.0,1.0,,1980-08-27,0.0,563.6666666666666
2689,2.0,1.0,2.0,1980-08-06,1.0,523.6666666666666
3488,2.0,1.0,1.0,1980-09-16,0.0,511.3333333333333
398,2.0,2.0,1.0,1979-12-07,0.0,492.6666666666667
249,1.0,2.0,1.0,1979-01-26,0.0,529.6666666666666
1993,2.0,1.0,2.0,1980-04-30,1.0,552.0
3383,1.0,1.0,1.0,1980-07-08,1.0,544.6666666666666
637,2.0,2.0,1.0,1979-10-13,0.0,506.0
3917,2.0,2.0,1.0,1980-04-20,0.0,520.0
2599,2.0,1.0,2.0,1980-07-19,0.0,558.0
2725,1.0,1.0,1.0,1980-08-06,0.0,539.3333333333334
4113,1.0,1.0,2.0,1980-09-09,0.0,530.0
255,1.0,2.0,1.0,1979-09-24,1.0,524.3333333333334
1214,2.0,1.0,1.0,1980-01-29,1.0,540.6666666666666
4050,2.0,1.0,2.0,1979-12-05,1.0,528.3333333333334
3714,2.0,1.0,2.0,1979-10-05,0.0,586.3333333333334
1124,1.0,2.0,2.0,1979-11-13,0.0,544.3333333333334
2039,2.0,1.0,2.0,1980-03-31,0.0,541.3333333333334
3143,2.0,2.0,1.0,1980-02-02,1.0,512.3333333333334
3864,1.0,1.0,1.0,1980-04-10,0.0,561.3333333333334
3535,1.0,2.0,1.0,1980-07-13,0.0,517.3333333333334
2289,2.0,1.0,1.0,1980-05-07,1.0,532.0
764,2.0,1.0,1.0,1979-11-07,0.0,527.0
3742,2.0,2.0,1.0,1980-08-03,1.0,510.0
3610,2.0,2.0,1.0,1980-06-06,0.0,537.3333333333334
3504,2.0,2.0,1.0,1978-12-11,1.0,513.3333333333334
3198,2.0,2.0,2.0,1980-07-25,1.0,536.0
680,1.0,1.0,2.0,1979-12-08,1.0,618.0
626,2.0,1.0,,1979-10-07,0.0,554.0
3771,2.0,2.0,2.0,1980-09-13,1.0,510.3333333333333
4195,2.0,1.0,2.0,1980-09-09,1.0,591.0
2441,2.0,1.0,1.0,1980-07-27,1.0,508.0
2404,2.0,1.0,1.0,1980-06-09,0.0,558.0
315,2.0,2.0,2.0,1979-07-15,1.0,576.3333333333334
1137,2.0,1.0,2.0,1980-01-12,1.0,542.0
623,2.0,1.0,2.0,1979-09-16,0.0,524.6666666666666
711,1.0,1.0,2.0,1979-11-19,1.0,592.3333333333334
3534,1.0,2.0,1.0,1978-12-19,0.0,503.3333333333333
1026,2.0,1.0,1.0,1979-12-27,1.0,533.3333333333334
614,2.0,1.0,,1979-09-07,0.0,508.6666666666667
2720,2.0,1.0,,1980-08-25,0.0,532.0
3641,2.0,1.0,2.0,1980-09-15,0.0,465.0
3135,1.0,2.0,1.0,1980-06-30,0.0,459.3333333333333
3927,1.0,2.0,1.0,1980-01-24,0.0,500.3333333333333
2328,1.0,2.0,2.0,1980-06-14,1.0,507.6666666666667
1361,2.0,2.0,1.0,1980-07-20,0.0,466.0
1297,2.0,2.0,1.0,1980-02-28,1.0,561.6666666666666
2178,2.0,1.0,2.0,1980-05-28,0.0,604.3333333333334
157,1.0,5.0,2.0,1979-02-15,0.0,534.0
1020,2.0,1.0,2.0,1979-12-19,0.0,613.0
2284,1.0,1.0,2.0,1980-05-09,1.0,537.3333333333334
3032,2.0,1.0,2.0,1980-09-02,1.0,557.6666666666666
3855,1.0,1.0,2.0,1980-06-15,1.0,505.3333333333333
970,1.0,2.0,2.0,1979-12-27,1.0,501.0
4017,1.0,2.0,1.0,1980-04-29,0.0,518.3333333333334
1647,2.0,2.0,1.0,1980-02-29,1.0,500.6666666666667
203,1.0,1.0,1.0,1978-08-24,0.0,514.0
2172,1.0,1.0,2.0,1980-05-13,1.0,617.3333333333334
534,1.0,1.0,1.0,1979-08-19,0.0,547.3333333333334
3670,2.0,2.0,1.0,1979-02-12,0.0,568.3333333333334
3162,2.0,2.0,2.0,1980-08-17,0.0,566.0
1173,1.0,1.0,1.0,1980-01-10,1.0,539.6666666666666
187,2.0,1.0,1.0,1978-04-17,1.0,521.0
1076,1.0,2.0,1.0,1979-08-13,0.0,477.3333333333333
2180,1.0,2.0,1.0,1980-04-01,1.0,585.0
1222,2.0,2.0,2.0,1980-01-30,0.0,545.3333333333334
2682,1.0,1.0,1.0,1980-08-13,1.0,552.6666666666666
1584,1.0,1.0,2.0,1980-02-09,0.0,553.0
1610,1.0,2.0,1.0,1980-08-01,0.0,502.3333333333333
3144,1.0,2.0,1.0,1980-08-09,1.0,574.3333333333334
2287,1.0,1.0,1.0,1980-07-14,0.0,530.6666666666666
75,1.0,2.0,1.0,1980-09-06,1.0,469.6666666666667
1365,2.0,2.0,2.0,1980-03-23,1.0,519.6666666666666
2450,2.0,1.0,2.0,1980-07-30,0.0,559.6666666666666
91,2.0,1.0,1.0,1980-04-15,0.0,590.0
492,1.0,2.0,1.0,1979-07-13,0.0,466.6666666666667
1539,1.0,1.0,2.0,1980-02-10,0.0,525.0
3297,1.0,2.0,1.0,1978-02-13,0.0,524.6666666666666
3913,2.0,1.0,2.0,1979-03-26,1.0,528.3333333333334
2403,1.0,1.0,1.0,1980-06-08,1.0,502.6666666666667
3758,1.0,1.0,2.0,1979-12-15,1.0,547.0
3212,2.0,2.0,1.0,1980-01-25,0.0,546.6666666666666
2432,1.0,1.0,2.0,1980-04-19,1.0,623.0
3997,2.0,2.0,1.0,1980-06-07,1.0,501.0
168,1.0,1.0,1.0,1980-05-03,0.0,605.3333333333334
80,1.0,1.0,,1980-01-30,0.0,495.0
2222,2.0,1.0,2.0,1980-05-26,0.0,527.6666666666666
1837,2.0,1.0,2.0,1980-03-15,0.0,541.3333333333334
3664,1.0,1.0,2.0,1979-02-25,0.0,534.3333333333334
1127,2.0,2.0,2.0,1980-01-06,0.0,540.3333333333334
3600,1.0,1.0,1.0,1978-12-29,0.0,541.0
4061,1.0,1.0,2.0,1979-09-08,0.0,558.6666666666666
2363,2.0,1.0,2.0,1980-06-10,1.0,570.6666666666666
2836,2.0,1.0,2.0,1980-08-09,0.0,533.6666666666666
3815,1.0,2.0,1.0,1979-02-23,1.0,540.0
3605,2.0,2.0,1.0,1980-06-04,1.0,532.0
4212,2.0,3.0,1.0,1980-03-05,0.0,473.6666666666667
478,1.0,1.0,2.0,1979-06-02,0.0,512.0
2500,2.0,1.0,2.0,1980-07-12,0.0,577.0
3688,1.0,1.0,2.0,1979-11-03,1.0,521.0
3635,1.0,1.0,1.0,1979-08-07,1.0,539.0
2667,2.0,1.0,1.0,1980-07-14,1.0,545.6666666666666
216,2.0,2.0,1.0,1978-11-11,1.0,513.0
1390,2.0,1.0,2.0,1980-08-14,0.0,536.6666666666666
144,2.0,2.0,1.0,1979-11-02,0.0,498.3333333333333
3498,2.0,1.0,1.0,1980-06-19,1.0,535.3333333333334
2449,2.0,2.0,2.0,1980-08-15,1.0,529.3333333333334
465,1.0,2.0,1.0,1979-06-17,0.0,551.0
3398,2.0,1.0,1.0,1980-08-16,0.0,596.3333333333334
931,1.0,1.0,1.0,1979-12-11,0.0,583.3333333333334
1650,2.0,2.0,1.0,1980-07-15,1.0,508.6666666666667
2962,2.0,1.0,2.0,1980-09-11,0.0,535.0
4051,2.0,1.0,1.0,1979-11-25,1.0,509.6666666666667
494,1.0,1.0,2.0,1979-07-27,0.0,506.3333333333333
2160,2.0,2.0,2.0,1980-05-06,1.0,503.3333333333333
4072,2.0,1.0,1.0,1979-12-07,0.0,528.3333333333334
530,1.0,1.0,2.0,1979-08-15,1.0,521.6666666666666
1356,1.0,1.0,2.0,1980-01-09,1.0,467.6666666666667
2849,1.0,2.0,1.0,1980-09-15,1.0,531.0
267,2.0,1.0,1.0,1979-02-13,0.0,562.6666666666666
3299,1.0,1.0,2.0,1978-10-22,0.0,538.3333333333334
2447,1.0,2.0,1.0,1980-06-12,1.0,488.3333333333333
2754,2.0,1.0,1.0,1980-08-02,1.0,621.3333333333334
922,2.0,1.0,1.0,1979-12-23,0.0,537.6666666666666
3525,2.0,2.0,1.0,1979-11-12,1.0,575.6666666666666
4078,2.0,1.0,2.0,1979-12-03,1.0,550.3333333333334
3194,1.0,1.0,2.0,1980-02-22,0.0,582.3333333333334
1709,2.0,1.0,2.0,1980-01-14,0.0,561.0
1096,2.0,1.0,2.0,1979-12-21,1.0,513.3333333333334
962,1.0,1.0,2.0,1979-12-05,1.0,593.3333333333334
2528,2.0,2.0,2.0,1980-07-23,0.0,553.6666666666666
1030,2.0,1.0,2.0,1979-12-15,0.0,519.6666666666666
3501,1.0,1.0,1.0,1979-03-04,1.0,524.0
2904,2.0,1.0,2.0,1980-09-03,0.0,519.6666666666666
3789,1.0,2.0,1.0,1979-01-21,0.0,494.6666666666667
1583,2.0,2.0,1.0,1980-06-19,0.0,521.6666666666666
3008,1.0,1.0,2.0,1980-09-18,1.0,549.6666666666666
2315,1.0,1.0,2.0,1980-04-29,0.0,521.0
2816,2.0,2.0,1.0,1980-08-19,1.0,562.0
1901,2.0,1.0,2.0,1980-10-23,0.0,522.6666666666666
2369,1.0,1.0,1.0,1980-06-21,0.0,537.6666666666666
1187,1.0,2.0,2.0,1980-01-18,0.0,580.3333333333334
29,1.0,2.0,1.0,1979-10-31,1.0,546.3333333333334
520,1.0,1.0,2.0,1979-08-18,0.0,526.3333333333334
3199,1.0,2.0,2.0,1980-07-14,0.0,465.0
1976,2.0,1.0,1.0,1980-04-10,0.0,555.0
885,2.0,1.0,2.0,1979-12-28,0.0,580.3333333333334
1023,2.0,1.0,2.0,1979-12-25,0.0,610.6666666666666
879,1.0,1.0,1.0,1979-12-17,1.0,559.6666666666666
108,1.0,1.0,1.0,1980-02-09,0.0,517.3333333333334
3167,2.0,2.0,1.0,1980-04-05,0.0,545.3333333333334
2779,2.0,1.0,2.0,1980-08-30,0.0,556.0
3394,2.0,2.0,1.0,1979-10-24,0.0,547.3333333333334
369,2.0,2.0,2.0,1979-11-02,1.0,556.3333333333334
38,2.0,2.0,1.0,1979-11-27,1.0,552.6666666666666
1523,1.0,1.0,2.0,1980-05-26,1.0,589.3333333333334
60,2.0,1.0,2.0,1980-08-25,1.0,501.6666666666667
3395,2.0,1.0,2.0,1980-04-16,0.0,559.6666666666666
2550,2.0,1.0,2.0,1980-05-18,0.0,583.3333333333334
787,2.0,1.0,2.0,1979-11-06,0.0,604.6666666666666
1276,2.0,2.0,1.0,1980-02-23,0.0,548.6666666666666
3562,1.0,1.0,1.0,1979-04-18,1.0,519.0
1018,1.0,1.0,2.0,1979-12-28,0.0,572.3333333333334
3727,1.0,2.0,1.0,1979-08-30,0.0,523.3333333333334
882,2.0,1.0,2.0,1979-12-18,0.0,502.6666666666667
1691,1.0,1.0,2.0,1980-02-26,0.0,520.3333333333334
2088,2.0,1.0,1.0,1980-04-06,0.0,580.6666666666666
720,2.0,1.0,2.0,1979-11-30,0.0,572.0
1340,2.0,2.0,1.0,1980-03-12,1.0,553.0
1148,2.0,2.0,2.0,1980-01-19,1.0,596.0
3295,1.0,2.0,1.0,1979-08-07,0.0,534.6666666666666
4031,1.0,2.0,2.0,1980-02-17,0.0,504.6666666666667
1235,1.0,1.0,1.0,1980-01-22,1.0,549.0
154,1.0,2.0,1.0,1980-04-28,1.0,583.0
3976,1.0,2.0,1.0,1978-09-19,0.0,527.6666666666666
1231,2.0,1.0,1.0,1980-01-11,0.0,526.6666666666666
3175,2.0,2.0,1.0,1980-06-29,1.0,566.0
774,1.0,1.0,2.0,1979-11-01,1.0,557.3333333333334
3877,2.0,1.0,1.0,1980-09-04,1.0,542.3333333333334
714,1.0,1.0,2.0,1979-11-22,1.0,552.3333333333334
2122,2.0,2.0,1.0,1980-04-14,0.0,471.6666666666667
2128,1.0,1.0,2.0,1980-04-04,1.0,570.3333333333334
3511,2.0,2.0,1.0,1980-02-16,0.0,508.6666666666667
4057,1.0,1.0,1.0,1979-12-14,1.0,523.0
3018,1.0,1.0,2.0,1980-09-25,0.0,563.6666666666666
2037,2.0,1.0,2.0,1980-04-29,0.0,558.0
3667,1.0,1.0,2.0,1979-09-06,1.0,565.6666666666666
1121,2.0,2.0,2.0,1979-12-10,1.0,527.3333333333334
561,1.0,1.0,2.0,1979-09-13,1.0,622.6666666666666
1412,2.0,2.0,1.0,1980-01-27,1.0,486.0
564,2.0,1.0,2.0,1979-09-14,0.0,557.0
727,1.0,1.0,2.0,1979-11-04,1.0,490.6666666666667
2601,2.0,1.0,2.0,1980-07-21,1.0,575.0
2880,2.0,2.0,2.0,1980-09-24,1.0,538.6666666666666
1651,2.0,2.0,2.0,1980-07-17,1.0,563.0
3825,1.0,1.0,2.0,1979-11-08,0.0,592.6666666666666
2932,2.0,1.0,2.0,1980-08-26,0.0,518.6666666666666
3954,1.0,1.0,1.0,1980-08-07,0.0,548.0
2477,2.0,1.0,1.0,1980-06-03,0.0,517.3333333333334
1305,1.0,2.0,1.0,1980-01-22,1.0,539.6666666666666
755,1.0,1.0,2.0,1979-11-20,0.0,569.3333333333334
370,2.0,2.0,1.0,1979-11-07,1.0,533.3333333333334
297,1.0,2.0,1.0,1979-02-09,0.0,554.3333333333334
1089,2.0,1.0,1.0,1979-05-24,0.0,533.6666666666666
1384,1.0,2.0,2.0,1980-01-10,1.0,520.0
2494,1.0,1.0,2.0,1980-06-13,0.0,523.0
2688,1.0,1.0,2.0,1980-08-01,1.0,550.0
2342,2.0,1.0,2.0,1980-06-03,0.0,563.0
2274,2.0,1.0,1.0,1980-05-05,0.0,617.3333333333334
515,1.0,2.0,1.0,1979-08-09,0.0,533.6666666666666
753,2.0,1.0,1.0,1979-11-02,1.0,579.0
221,2.0,2.0,2.0,1978-12-15,0.0,545.6666666666666
1495,2.0,2.0,1.0,1980-05-11,1.0,484.3333333333333
490,1.0,1.0,2.0,1979-07-06,0.0,595.6666666666666
1947,2.0,1.0,1.0,1980-04-11,1.0,519.6666666666666
2892,1.0,1.0,2.0,1980-08-14,0.0,530.3333333333334
3542,1.0,2.0,1.0,1979-01-29,0.0,484.6666666666667
2189,1.0,3.0,1.0,1980-05-15,1.0,506.0
2457,2.0,2.0,1.0,1980-05-26,0.0,523.6666666666666
3955,1.0,2.0,1.0,1980-06-09,1.0,521.0
39,2.0,1.0,1.0,1979-04-28,0.0,494.0
3418,2.0,2.0,2.0,1980-01-24,0.0,556.6666666666666
2697,1.0,1.0,2.0,1980-08-04,0.0,581.0
3802,1.0,2.0,1.0,1980-09-15,0.0,528.6666666666666
4157,2.0,1.0,2.0,1980-02-24,1.0,570.6666666666666
3935,1.0,1.0,1.0,1979-10-22,0.0,528.6666666666666
1543,2.0,1.0,2.0,1980-02-16,0.0,542.0
2523,2.0,2.0,2.0,1980-07-16,0.0,486.6666666666667
2899,2.0,1.0,1.0,1980-09-03,0.0,577.6666666666666
448,1.0,1.0,1.0,1979-04-23,0.0,563.6666666666666
3209,1.0,2.0,,1980-01-24,1.0,524.3333333333334
2006,2.0,1.0,2.0,1980-04-18,1.0,605.6666666666666
699,1.0,1.0,1.0,1979-11-04,1.0,544.0
4065,1.0,2.0,1.0,1979-11-04,1.0,519.6666666666666
3902,2.0,1.0,1.0,1979-06-24,0.0,488.3333333333333
3364,2.0,1.0,2.0,1980-06-10,1.0,549.0
2032,2.0,1.0,1.0,1980-04-09,0.0,535.6666666666666
3021,2.0,2.0,1.0,1980-05-21,0.0,522.0
3258,1.0,2.0,1.0,1980-07-08,0.0,507.6666666666667
2283,2.0,1.0,2.0,1980-04-17,1.0,573.6666666666666
3130,2.0,2.0,2.0,1980-01-03,0.0,557.0
3027,1.0,1.0,2.0,1980-09-22,0.0,522.6666666666666
528,1.0,1.0,2.0,1979-08-11,0.0,550.3333333333334
1893,2.0,1.0,2.0,1980-02-28,1.0,623.0
1992,1.0,1.0,2.0,1980-04-29,0.0,556.6666666666666
3354,1.0,1.0,2.0,1980-07-20,1.0,572.0
3095,1.0,1.0,2.0,1980-09-05,1.0,601.0
1350,1.0,1.0,2.0,1980-01-03,0.0,579.6666666666666
3956,1.0,2.0,1.0,1979-03-29,0.0,555.0
3028,2.0,1.0,2.0,1980-09-24,1.0,573.0
1810,2.0,1.0,2.0,1980-03-31,0.0,566.3333333333334
801,2.0,1.0,2.0,1979-11-12,1.0,557.0
152,1.0,2.0,1.0,1978-12-12,0.0,515.6666666666666
2377,1.0,1.0,2.0,1980-05-16,0.0,589.0
3837,1.0,1.0,1.0,1979-12-17,1.0,547.6666666666666
2657,1.0,2.0,1.0,1980-06-30,0.0,501.3333333333333
3360,2.0,1.0,2.0,1980-04-21,1.0,552.0
110,2.0,1.0,1.0,1980-01-30,0.0,550.0
3559,2.0,2.0,1.0,1979-10-01,1.0,487.0
1004,2.0,1.0,2.0,1979-01-25,0.0,576.6666666666666
1517,2.0,2.0,1.0,1979-05-29,1.0,465.3333333333333
3661,1.0,2.0,1.0,1979-09-22,0.0,507.3333333333333
1802,2.0,2.0,1.0,1980-09-04,1.0,462.6666666666667
861,1.0,1.0,2.0,1979-11-24,0.0,559.0
586,1.0,1.0,2.0,1980-08-24,1.0,474.0
3025,1.0,1.0,2.0,1980-10-01,1.0,583.3333333333334
2540,2.0,1.0,1.0,1980-07-21,1.0,546.3333333333334
2829,1.0,1.0,1.0,1980-07-06,0.0,541.6666666666666
2868,1.0,1.0,2.0,1980-09-07,0.0,558.6666666666666
3317,2.0,1.0,1.0,1979-11-30,0.0,569.6666666666666
1510,1.0,1.0,2.0,1980-02-11,0.0,577.6666666666666
681,2.0,1.0,1.0,1979-10-27,0.0,535.3333333333334
3304,1.0,1.0,2.0,1979-10-23,0.0,517.0
2728,1.0,1.0,2.0,1980-08-05,0.0,538.3333333333334
2218,1.0,1.0,2.0,1980-05-08,1.0,548.6666666666666
2194,2.0,1.0,2.0,1980-05-25,0.0,556.6666666666666
1986,2.0,1.0,2.0,1980-04-27,1.0,533.6666666666666
3292,1.0,2.0,1.0,1979-11-06,1.0,557.6666666666666
2045,2.0,1.0,1.0,1980-04-20,1.0,556.0
2867,2.0,2.0,2.0,1980-09-06,1.0,579.3333333333334
3380,1.0,2.0,1.0,1980-03-21,0.0,493.3333333333333
1780,1.0,2.0,1.0,1980-03-01,0.0,532.0
2286,1.0,2.0,2.0,1980-05-03,1.0,550.6666666666666
3484,2.0,1.0,1.0,1980-09-15,0.0,554.3333333333334
3459,1.0,1.0,2.0,1980-01-24,0.0,562.3333333333334
1328,1.0,1.0,2.0,1980-01-29,0.0,594.0
1875,2.0,2.0,1.0,1980-03-27,0.0,560.3333333333334
3338,1.0,1.0,1.0,1979-01-17,0.0,526.0
3450,2.0,1.0,2.0,1979-12-06,1.0,560.3333333333334
1047,2.0,1.0,2.0,1979-12-31,1.0,589.3333333333334
1814,2.0,1.0,2.0,1980-03-01,0.0,613.0
467,2.0,1.0,2.0,1979-06-19,0.0,520.6666666666666
1824,2.0,1.0,2.0,1980-03-10,0.0,524.3333333333334
2492,1.0,1.0,2.0,1980-06-30,1.0,582.3333333333334
4084,1.0,1.0,1.0,1980-03-21,0.0,541.3333333333334
2017,2.0,1.0,2.0,1980-03-23,0.0,524.0
2663,2.0,1.0,2.0,1980-07-06,0.0,559.6666666666666
2834,2.0,1.0,2.0,1980-08-03,0.0,522.3333333333334
4133,2.0,2.0,1.0,1980-03-10,0.0,495.6666666666667
3331,1.0,1.0,2.0,1979-12-26,0.0,591.3333333333334
3416,2.0,2.0,1.0,1979-07-16,0.0,484.3333333333333
4075,2.0,3.0,2.0,1979-08-13,1.0,567.6666666666666
1908,2.0,1.0,1.0,1980-02-18,0.0,502.0
1174,2.0,1.0,2.0,1980-01-11,1.0,585.6666666666666
771,1.0,1.0,2.0,1979-11-13,0.0,550.0
819,2.0,2.0,1.0,1979-11-22,0.0,513.3333333333334
312,1.0,2.0,1.0,1979-06-05,1.0,510.3333333333333
3086,1.0,2.0,2.0,1980-04-11,1.0,494.3333333333333
823,2.0,2.0,2.0,1979-11-27,0.0,542.3333333333334
525,1.0,1.0,2.0,1979-08-28,0.0,550.6666666666666
650,2.0,2.0,2.0,1979-10-25,1.0,502.3333333333333
3325,2.0,1.0,2.0,1979-11-06,1.0,532.6666666666666
1284,1.0,1.0,2.0,1980-03-12,1.0,607.0
582,2.0,1.0,2.0,1979-09-19,0.0,590.6666666666666
1883,1.0,1.0,2.0,1980-03-17,1.0,566.3333333333334
135,1.0,2.0,1.0,1979-08-09,0.0,494.0
1668,1.0,2.0,2.0,1980-07-26,0.0,551.6666666666666
3598,2.0,2.0,1.0,1980-09-16,0.0,529.3333333333334
3931,1.0,1.0,1.0,1978-11-12,0.0,493.6666666666667
2352,2.0,1.0,2.0,1980-06-18,1.0,546.3333333333334
2755,1.0,1.0,2.0,1980-07-01,0.0,558.6666666666666
1095,1.0,1.0,2.0,1979-12-24,0.0,489.6666666666667
3443,1.0,2.0,1.0,1979-02-15,0.0,496.6666666666667
3591,2.0,2.0,2.0,1980-05-01,1.0,539.6666666666666
